id_chamada,tipo_pedido,horario,distancia,demanda,preco,metodo_pagamento,avaliacao_motorista,avaliacao_passageiro
3462302,Uber Select,2023-03-14T19:14:56,20.93,1.2,43.3,Pix,,2
4917770,Uber Flash,2023-10-29T10:35:52,29.38,1.5,62.74,Dinheiro,5,5
9673368,Uber Moto,2023-01-18T07:33:43,19.98,1.8,58.09,Dinheiro,,2
6307390,Uber Moto,2023-01-28T01:43:29,18.61,2.4,71.45,Pix,,1
8330030,Uber Flash,2023-09-06T08:40:52,20.26,1.8,63.26,Dinheiro,3,4
2908239,Uber Select,2023-06-14T11:12:30,12.76,1.0,20.3,Dinheiro,5,4
9927443,Uber Comfort,2023-06-26T21:15:39,23.91,0.8,31.01,Dinheiro,2,1
1165864,UberX,2023-12-27T18:02:28,10.37,1.3,20.69,Cartão,,3
6979241,Uber Moto,2023-11-21T18:21:01,12.4,2.2,49.42,Dinheiro,2,4
4368199,Uber Select,2023-08-24T15:48:36,4.27,1.2,10.7,Cartão,5,2
5292536,UberX,2023-02-18T23:10:35,13.33,2.2,46.14,Cartão,2,5
4631407,UberX,2023-04-18T06:53:12,15.78,0.8,18.59,Pix,5,3
5279725,Uber Select,2023-05-23T12:53:24,6.19,1.1,12.24,Cartão,3,
5163712,Uber Comfort,2023-09-03T18:03:26,24.93,2.3,96.18,Pix,3,4
4724415,Uber Select,2023-03-01T02:24:31,29.29,1.0,45.0,Cartão,1,4
8585322,Uber Select,2023-04-05T03:11:49,11.24,0.8,15.6,Pix,4,
2007869,Uber Moto,2023-02-11T21:15:38,4.74,1.7,15.74,Pix,1,2
5242816,Uber Select,2023-07-20T23:07:33,16.84,1.1,32.68,Dinheiro,,1
1896801,Uber Moto,2023-09-26T02:24:01,5.89,1.1,11.98,Dinheiro,5,5
1912851,Uber Comfort,2023-04-14T10:51:54,19.06,1.0,31.44,Pix,1,5
3007646,Uber Flash,2023-10-16T23:06:09,9.44,1.1,16.41,Cartão,,1
4108157,Uber Select,2023-05-04T18:05:14,12.9,1.4,29.69,Dinheiro,2,2
4393109,Uber Flash,2023-05-01T11:03:10,24.22,1.1,44.48,Cartão,4,5
7977943,Uber Select,2023-02-02T04:17:54,22.26,1.0,35.87,Cartão,2,1
3837225,Uber Flash,2023-07-17T16:06:50,7.41,1.2,15.62,Cartão,4,3
8068285,Uber Flash,2023-04-07T14:00:40,3.17,1.2,8.35,Cartão,4,5
7682158,UberX,2023-06-01T16:15:18,2.61,0.9,4.89,Pix,4,2
3307995,Uber Flash,2023-04-18T02:37:39,10.84,1.1,20.73,Pix,2,5
9163523,Uber Comfort,2023-10-01T03:14:08,25.13,1.8,64.41,Pix,4,5
7954113,Uber Moto,2023-12-22T13:30:38,22.94,1.0,39.0,Dinheiro,5,4
6866200,Uber Moto,2023-11-15T14:17:27,6.81,1.1,12.43,Pix,3,5
9764514,Uber Moto,2023-05-04T13:25:36,11.35,1.0,19.1,Pix,,2
6671846,Uber Moto,2023-08-01T02:50:26,10.42,0.9,15.16,Dinheiro,4,4
2685956,Uber Select,2023-01-22T04:17:56,20.94,2.3,77.53,Pix,4,1
3071204,Uber Flash,2023-07-25T12:22:50,6.26,1.0,11.09,Cartão,3,2
3328989,UberX,2023-10-08T21:59:56,26.96,1.4,56.53,Cartão,2,4
4220607,Uber Flash,2023-04-13T14:21:45,25.83,1.0,40.5,Pix,4,3
9830735,Uber Comfort,2023-05-05T08:01:44,3.86,2.0,16.91,Cartão,3,3
3763447,Uber Comfort,2023-03-30T05:05:01,10.36,1.0,16.6,Cartão,1,3
4846320,Uber Moto,2023-05-20T12:25:53,6.4,1.5,17.4,Cartão,,
2869381,Uber Moto,2023-07-03T20:09:32,23.4,1.1,37.92,Pix,2,3
6071764,Uber Select,2023-10-01T20:38:57,26.11,1.9,81.62,Dinheiro,1,1
3560415,Uber Flash,2023-07-17T19:38:22,15.48,2.1,52.25,Cartão,4,3
6587255,Uber Comfort,2023-03-01T17:01:28,22.74,2.3,88.23,Dinheiro,1,3
4946778,Uber Moto,2023-01-08T09:39:11,22.95,1.6,54.52,Pix,3,2
1773658,Uber Select,2023-12-21T08:35:44,4.13,1.6,13.69,Dinheiro,3,1
7324710,Uber Flash,2023-11-29T04:27:55,11.81,0.8,16.41,Dinheiro,,3
9741310,Uber Moto,2023-05-19T22:52:21,1.01,1.1,3.66,Cartão,5,4
7526327,Uber Flash,2023-11-20T01:50:27,22.63,0.9,33.69,Dinheiro,3,4
6344914,UberX,2023-07-09T12:53:39,28.25,1.8,76.78,Pix,1,5
2427091,Uber Comfort,2023-04-21T19:45:49,9.39,2.4,38.46,Pix,4,1
5710120,Uber Moto,2023-06-14T01:45:11,6.29,1.1,13.71,Cartão,,2
3622575,Uber Select,2023-09-22T13:31:49,17.49,1.1,33.15,Dinheiro,1,3
9813596,Uber Flash,2023-06-30T02:37:15,6.5,1.0,12.44,Pix,2,3
3729610,Uber Select,2023-03-15T18:06:24,25.09,2.0,84.74,Cartão,3,4
2692560,Uber Moto,2023-01-18T10:10:04,13.82,1.0,22.91,Dinheiro,4,
6099801,Uber Select,2023-04-10T12:13:46,21.51,1.0,32.26,Cartão,,2
5080693,Uber Moto,2023-09-13T15:39:01,16.57,1.1,29.33,Cartão,2,3
2091447,Uber Select,2023-01-23T05:53:13,15.11,1.1,26.47,Cartão,5,5
5193545,Uber Moto,2023-07-08T20:19:03,28.92,1.3,62.48,Pix,2,2
6233987,UberX,2023-08-26T23:09:45,22.99,2.2,82.37,Cartão,4,2
1849572,UberX,2023-09-11T06:07:11,23.89,1.1,42.01,Cartão,3,5
5818605,Uber Flash,2023-10-08T06:46:15,2.15,1.3,6.81,Dinheiro,1,4
2750458,UberX,2023-07-15T05:54:15,5.65,2.4,23.71,Pix,2,5
7846880,Uber Moto,2023-03-27T09:25:48,10.69,1.7,30.92,Pix,1,1
2596919,Uber Flash,2023-05-31T21:33:32,17.1,1.0,25.18,Dinheiro,4,1
5479308,Uber Flash,2023-01-20T08:14:31,21.76,2.1,66.62,Cartão,2,5
5231646,Uber Select,2023-05-31T04:39:04,4.43,1.1,9.03,Pix,4,5
6763693,UberX,2023-10-28T15:54:57,15.48,1.6,38.84,Cartão,,2
5646609,UberX,2023-05-26T10:21:33,10.24,1.2,19.56,Cartão,,1
8087170,Uber Moto,2023-03-06T11:06:23,3.35,0.9,6.47,Cartão,4,3
3528197,UberX,2023-11-29T10:51:59,19.81,1.0,30.76,Pix,5,4
1127069,Uber Comfort,2023-07-24T17:02:25,12.3,2.3,45.01,Pix,2,2
5987210,Uber Flash,2023-06-17T04:21:16,26.31,2.2,93.97,Dinheiro,,2
5017102,Uber Flash,2023-06-21T17:22:01,12.96,1.2,23.75,Dinheiro,4,4
5398391,Uber Comfort,2023-11-21T19:59:42,12.69,1.7,38.88,Pix,5,4
7911725,Uber Moto,2023-04-13T23:51:29,2.79,0.9,5.26,Dinheiro,,4
6963943,Uber Select,2023-06-16T21:59:27,18.34,0.9,29.14,Pix,5,2
6593067,Uber Flash,2023-10-20T14:03:37,21.75,0.9,33.17,Cartão,2,3
7088827,UberX,2023-01-02T18:08:17,21.19,1.8,61.73,Dinheiro,,4
1943114,UberX,2023-08-21T20:31:11,15.66,1.1,27.8,Pix,,
8435001,UberX,2023-10-30T19:18:13,21.97,1.4,47.9,Pix,,3
1925023,Uber Select,2023-08-26T02:01:38,24.87,2.2,89.35,Cartão,5,4
8517004,UberX,2023-01-22T04:04:21,22.43,2.4,85.66,Pix,,
5403498,UberX,2023-05-24T09:01:39,24.15,1.4,52.99,Dinheiro,3,4
3212964,Uber Select,2023-06-08T19:41:30,6.0,1.9,19.16,Dinheiro,4,
7457502,Uber Flash,2023-05-12T05:51:24,1.31,1.1,3.96,Pix,2,4
2305179,Uber Moto,2023-05-04T22:35:52,15.24,1.0,27.09,Pix,4,
5911596,Uber Flash,2023-01-18T07:02:17,20.23,1.7,54.55,Pix,2,4
1058835,UberX,2023-11-16T17:59:27,28.99,1.4,57.7,Pix,3,1
8313542,UberX,2023-04-19T16:13:48,22.61,0.9,29.24,Cartão,,4
9504790,Uber Moto,2023-09-18T21:17:48,4.27,1.0,8.66,Dinheiro,5,5
3509052,Uber Flash,2023-12-03T11:36:16,8.58,2.0,30.33,Cartão,2,1
2733405,Uber Select,2023-11-01T16:27:47,3.89,0.9,7.52,Pix,,1
5168247,Uber Flash,2023-11-14T05:29:57,14.2,0.8,17.08,Dinheiro,4,2
6434415,Uber Select,2023-11-14T08:09:16,14.92,1.7,39.16,Cartão,1,4
1119735,Uber Select,2023-07-07T22:22:04,12.18,1.1,23.36,Pix,4,3
3758210,UberX,2023-02-28T09:44:34,1.38,1.8,6.66,Cartão,5,3
2466493,Uber Flash,2023-12-09T21:57:59,16.68,1.4,38.64,Cartão,3,5
6549206,UberX,2023-12-16T22:58:23,25.39,1.6,69.91,Pix,5,
1307207,Uber Flash,2023-08-21T06:00:49,6.37,0.9,11.27,Cartão,1,1
7727869,Uber Select,2023-02-23T00:40:32,9.68,1.0,15.34,Cartão,5,5
6763785,UberX,2023-10-18T00:59:23,7.23,1.0,12.53,Pix,1,4
8493024,UberX,2023-12-30T01:04:49,5.69,2.1,22.65,Cartão,2,5
1467035,Uber Select,2023-03-08T00:24:12,20.9,1.1,40.31,Dinheiro,5,5
5415186,UberX,2023-12-05T16:06:00,1.11,0.9,3.08,Cartão,2,1
7080688,Uber Moto,2023-07-09T02:48:39,13.28,1.4,30.92,Cartão,1,3
6802999,Uber Select,2023-01-11T13:46:50,6.14,1.0,11.37,Cartão,4,1
9320870,Uber Flash,2023-05-26T15:50:15,15.97,1.2,32.12,Dinheiro,1,1
8068831,Uber Moto,2023-04-05T00:21:24,1.61,0.9,3.94,Cartão,5,4
6646163,Uber Select,2023-09-21T15:18:31,11.52,0.9,15.67,Pix,3,1
4028504,Uber Select,2023-05-17T16:59:42,8.31,0.9,12.49,Cartão,3,4
9605181,Uber Comfort,2023-01-05T03:08:41,15.52,0.8,18.68,Pix,4,1
5394076,Uber Select,2023-06-12T21:38:10,4.84,1.1,9.92,Cartão,3,5
1304640,Uber Comfort,2023-08-15T05:24:30,20.59,0.9,29.71,Dinheiro,2,5
9315790,Uber Moto,2023-02-11T07:35:58,27.85,1.5,61.3,Pix,,1
7228842,Uber Select,2023-01-28T03:30:43,9.28,1.4,20.08,Cartão,3,1
6342160,Uber Select,2023-11-30T05:41:02,26.11,1.0,43.02,Cartão,,1
3592158,Uber Flash,2023-12-30T03:29:24,16.38,1.2,34.51,Cartão,4,4
4099828,Uber Comfort,2023-06-08T06:54:10,3.24,1.1,6.99,Dinheiro,,1
5133354,Uber Moto,2023-02-17T18:51:35,16.19,1.5,43.24,Dinheiro,4,
6437492,UberX,2023-07-16T06:33:51,3.57,2.1,15.24,Dinheiro,5,1
3131458,UberX,2023-11-23T13:10:53,27.63,1.1,43.41,Cartão,1,3
4120632,Uber Flash,2023-04-23T00:27:22,18.45,2.3,72.05,Pix,5,1
1286428,Uber Select,2023-03-26T00:58:12,27.26,2.1,91.35,Dinheiro,2,1
1275574,Uber Moto,2023-12-15T11:35:02,26.44,1.1,44.79,Dinheiro,3,4
4601961,Uber Comfort,2023-04-19T14:59:48,21.51,0.9,28.61,Dinheiro,5,
3580780,UberX,2023-03-12T11:43:31,22.93,1.8,67.41,Pix,2,
9625374,Uber Flash,2023-03-26T00:59:45,22.14,1.2,41.76,Pix,5,5
9880399,Uber Moto,2023-03-20T09:12:44,6.88,2.3,25.92,Cartão,2,2
1699885,Uber Moto,2023-09-10T01:30:09,24.52,1.4,50.56,Dinheiro,1,2
7912029,Uber Comfort,2023-05-18T14:52:32,3.83,0.8,5.72,Cartão,2,
3222107,Uber Flash,2023-07-21T21:47:53,16.77,0.9,23.05,Cartão,1,1
1822810,Uber Flash,2023-05-02T13:17:54,18.38,0.9,28.92,Pix,5,3
9517593,Uber Flash,2023-04-15T11:31:28,22.89,1.9,74.2,Dinheiro,3,4
4220525,UberX,2023-03-20T15:04:15,1.53,1.2,5.26,Dinheiro,3,5
1295993,Uber Moto,2023-02-16T23:26:41,23.28,1.0,35.84,Pix,3,1
2002135,Uber Select,2023-01-19T23:30:39,21.51,1.0,34.16,Dinheiro,,1
6139389,Uber Moto,2023-07-03T01:08:14,13.4,1.0,20.14,Pix,1,1
3645744,UberX,2023-11-15T22:51:11,21.5,1.1,41.11,Cartão,,
8348337,Uber Select,2023-02-17T07:55:44,11.73,2.4,44.63,Pix,1,3
8822586,UberX,2023-01-22T23:45:27,20.72,2.1,68.24,Cartão,2,2
8066944,UberX,2023-03-07T13:18:14,9.01,1.0,14.63,Dinheiro,4,1
3094235,UberX,2023-09-04T05:04:40,17.88,1.2,37.42,Dinheiro,5,
2841246,Uber Moto,2023-05-05T14:38:38,9.57,0.9,13.51,Cartão,4,
6154161,UberX,2023-12-29T11:32:38,9.71,1.2,19.57,Cartão,4,2
2883566,Uber Select,2023-03-06T05:57:02,3.26,1.1,7.84,Dinheiro,4,2
4107558,Uber Select,2023-08-17T21:14:36,10.49,0.8,14.73,Cartão,5,1
2043555,Uber Select,2023-07-29T16:44:32,23.94,1.5,53.28,Cartão,,2
1676886,UberX,2023-01-20T09:35:12,27.81,2.5,113.33,Pix,1,4
9003927,UberX,2023-11-13T22:52:45,14.27,0.9,21.02,Dinheiro,3,4
8721607,Uber Select,2023-12-19T16:27:05,4.77,0.8,7.37,Pix,4,4
3576481,Uber Moto,2023-03-11T07:33:39,9.96,1.4,25.29,Dinheiro,5,2
2274123,Uber Flash,2023-10-14T13:57:50,23.31,2.0,77.21,Cartão,5,2
6199906,Uber Select,2023-08-31T15:37:38,16.27,1.1,29.07,Pix,1,1
8685301,Uber Flash,2023-07-10T12:08:20,13.21,1.1,23.17,Cartão,1,4
8797596,UberX,2023-08-29T16:52:20,24.21,0.9,34.51,Dinheiro,,1
3345823,Uber Comfort,2023-06-22T23:03:24,24.99,1.1,44.74,Pix,1,5
2132972,UberX,2023-09-26T23:57:54,16.56,1.1,31.71,Cartão,5,
5868522,Uber Moto,2023-07-12T16:39:18,9.3,1.1,16.82,Cartão,4,3
4499023,Uber Moto,2023-03-07T23:17:33,29.41,1.0,43.22,Dinheiro,,1
3612159,Uber Flash,2023-02-18T20:35:46,9.67,1.3,22.59,Pix,3,
9958693,Uber Select,2023-10-09T13:21:39,15.91,1.2,33.82,Pix,2,5
8443613,Uber Moto,2023-05-15T17:57:57,3.91,1.9,14.28,Pix,1,1
4766200,Uber Moto,2023-03-10T20:07:35,1.92,0.9,4.52,Cartão,2,2
4915527,Uber Select,2023-07-13T13:56:14,9.25,0.8,12.71,Dinheiro,4,4
5033703,Uber Comfort,2023-06-06T12:27:24,13.38,1.1,23.12,Dinheiro,5,
3286839,Uber Flash,2023-01-19T13:34:33,6.27,1.2,14.62,Dinheiro,4,5
4016915,Uber Select,2023-12-28T04:56:35,16.36,1.1,26.35,Dinheiro,4,2
1500574,Uber Comfort,2023-12-31T20:54:41,12.82,1.8,40.32,Cartão,2,3
2047723,UberX,2023-10-05T18:57:41,9.06,2.2,32.43,Dinheiro,5,5
4101926,Uber Moto,2023-07-26T02:16:59,26.62,1.0,42.05,Dinheiro,3,5
2587982,UberX,2023-09-20T18:23:46,22.63,2.2,81.96,Dinheiro,1,2
4295379,Uber Flash,2023-08-16T16:11:43,28.63,0.9,43.03,Dinheiro,5,5
3193416,Uber Moto,2023-03-06T21:13:47,1.94,0.9,4.34,Dinheiro,3,2
9544570,Uber Moto,2023-03-09T16:13:34,27.95,0.9,35.78,Pix,2,3
1045228,UberX,2023-10-09T02:25:06,28.75,0.9,36.99,Pix,,4
9741209,Uber Select,2023-08-18T23:04:05,12.53,0.8,17.43,Pix,,3
7188300,Uber Moto,2023-04-28T01:05:44,24.54,0.9,35.63,Cartão,1,1
7397009,UberX,2023-11-14T07:03:59,28.74,2.3,100.37,Pix,2,5
4309160,Uber Select,2023-12-31T02:51:23,2.73,1.7,10.3,Pix,2,
4214887,Uber Flash,2023-05-20T05:27:15,26.12,1.7,72.92,Pix,2,4
7880607,Uber Flash,2023-10-16T21:53:10,13.86,0.9,18.53,Dinheiro,2,2
9946261,Uber Comfort,2023-03-24T03:08:53,14.7,1.0,23.84,Pix,4,2
2384781,Uber Select,2023-05-23T07:45:43,6.89,2.1,27.33,Pix,5,3
1534512,Uber Select,2023-01-25T12:53:33,24.08,1.2,42.7,Dinheiro,5,4
3930181,Uber Flash,2023-07-24T02:13:52,13.95,1.2,24.81,Pix,,1
4869678,UberX,2023-05-13T18:43:25,29.72,1.9,96.5,Dinheiro,,4
2701604,Uber Moto,2023-01-09T00:31:28,29.89,1.2,58.93,Cartão,,4
1840944,Uber Select,2023-08-01T13:27:50,7.82,0.8,11.04,Dinheiro,1,4
9894237,Uber Moto,2023-09-18T18:23:55,8.24,2.3,33.33,Dinheiro,2,5
5035270,Uber Select,2023-06-13T16:23:24,26.3,1.1,46.77,Pix,3,
3552606,UberX,2023-04-01T06:06:58,27.92,2.1,93.13,Dinheiro,3,3
8458767,UberX,2023-08-21T11:23:51,4.85,0.9,8.67,Dinheiro,4,1
8475098,Uber Moto,2023-05-14T23:38:15,4.26,2.5,19.36,Cartão,1,2
1891644,Uber Comfort,2023-01-31T07:00:42,10.87,1.2,21.59,Pix,3,
7127104,Uber Select,2023-04-03T23:24:47,6.88,0.9,11.57,Pix,2,3
5873652,Uber Moto,2023-12-27T00:05:49,20.34,0.9,31.22,Pix,4,3
5531403,Uber Flash,2023-08-29T18:24:43,23.99,2.0,73.71,Cartão,3,4
3325949,Uber Comfort,2023-04-24T13:58:51,9.01,0.8,12.7,Cartão,2,5
6859074,UberX,2023-06-14T19:27:46,3.96,2.2,15.81,Dinheiro,4,
4418619,Uber Comfort,2023-07-03T02:17:47,27.71,1.2,49.27,Cartão,,4
1273302,Uber Comfort,2023-01-28T15:25:29,3.9,1.9,14.5,Pix,,3
8368823,Uber Flash,2023-04-11T16:38:43,9.5,1.2,18.21,Cartão,2,
5006125,Uber Moto,2023-07-13T13:41:50,23.48,1.2,46.39,Dinheiro,1,1
3391168,Uber Flash,2023-03-20T17:05:31,16.63,2.5,61.47,Dinheiro,5,1
6913509,Uber Comfort,2023-04-06T04:19:24,18.98,1.1,36.33,Dinheiro,4,4
2735123,UberX,2023-07-12T10:30:04,14.42,0.9,19.85,Pix,,3
5278636,Uber Moto,2023-11-05T21:40:29,1.55,2.0,8.16,Pix,1,4
8517474,Uber Comfort,2023-05-05T03:03:33,28.63,1.1,49.7,Dinheiro,5,4
8309461,Uber Moto,2023-11-22T03:44:15,5.8,1.2,13.28,Pix,4,3
9892144,Uber Select,2023-12-14T20:41:52,23.66,1.0,33.77,Pix,4,1
5952001,Uber Comfort,2023-10-28T18:14:10,2.15,1.7,8.88,Dinheiro,4,3
2144984,Uber Comfort,2023-06-09T19:19:44,4.18,1.4,11.54,Dinheiro,4,1
1032738,Uber Flash,2023-05-01T13:58:37,11.95,1.2,22.86,Pix,,1
1436260,Uber Moto,2023-09-17T07:02:58,22.03,2.3,81.28,Pix,1,1
8267303,Uber Select,2023-07-17T06:31:52,8.47,0.8,10.72,Pix,4,4
9330603,UberX,2023-07-15T02:28:24,21.03,1.9,64.89,Dinheiro,5,
5370442,Uber Flash,2023-04-27T21:13:13,29.69,1.2,51.09,Dinheiro,,1
6691032,Uber Select,2023-08-19T12:51:46,5.47,1.4,15.68,Cartão,5,4
7696511,Uber Flash,2023-08-17T04:29:05,2.76,0.9,5.4,Pix,4,2
4455252,Uber Comfort,2023-06-18T16:35:08,29.14,1.5,62.36,Cartão,,5
9638543,Uber Moto,2023-08-13T04:11:38,20.95,1.2,43.17,Cartão,5,2
7380444,UberX,2023-01-20T09:32:22,3.26,1.9,13.6,Pix,,3
8489345,UberX,2023-06-29T09:21:13,21.51,2.5,87.23,Pix,,4
4887813,Uber Comfort,2023-11-29T06:42:15,12.87,1.0,22.78,Pix,1,1
2421309,Uber Select,2023-05-10T09:21:08,28.46,2.2,100.03,Cartão,2,3
9177822,Uber Comfort,2023-03-31T12:13:02,22.98,0.8,27.46,Cartão,,5
1455833,Uber Moto,2023-11-14T23:58:52,19.73,0.9,26.94,Pix,3,5
8103515,Uber Flash,2023-03-20T22:31:42,26.09,0.9,40.05,Dinheiro,5,5
3983614,Uber Select,2023-04-19T01:00:56,1.22,0.9,3.2,Dinheiro,,4
9385130,Uber Select,2023-10-24T07:06:59,15.53,1.3,34.86,Dinheiro,1,
3245240,Uber Comfort,2023-11-18T06:41:43,12.89,2.1,46.61,Dinheiro,1,
8635265,Uber Moto,2023-03-20T22:35:37,11.25,1.0,20.13,Dinheiro,1,1
5286499,Uber Comfort,2023-03-22T02:51:43,1.25,1.1,4.47,Dinheiro,1,2
6529359,Uber Select,2023-02-07T18:25:59,19.31,2.0,57.03,Cartão,2,3
4007344,Uber Flash,2023-07-12T14:09:42,5.22,1.0,10.08,Cartão,5,2
2877879,UberX,2023-06-06T00:11:12,10.57,1.0,17.17,Dinheiro,2,1
6769380,Uber Select,2023-03-24T00:36:14,28.27,1.2,51.11,Cartão,5,3
7596061,UberX,2023-04-28T02:15:54,17.24,1.1,29.36,Pix,5,4
8106078,Uber Flash,2023-03-20T00:32:53,28.08,1.1,50.9,Pix,,2
8947650,Uber Flash,2023-07-01T17:25:38,29.02,2.0,90.09,Dinheiro,1,
9895583,Uber Select,2023-05-06T22:28:16,21.01,2.1,69.17,Pix,1,
6704632,Uber Comfort,2023-03-08T01:09:16,27.4,1.0,41.59,Cartão,,5
5349079,Uber Comfort,2023-10-07T09:05:50,13.97,2.2,54.31,Dinheiro,3,2
1985070,Uber Select,2023-09-22T05:48:23,27.01,0.9,38.4,Cartão,,
8669332,Uber Moto,2023-03-17T19:07:57,23.55,1.6,57.34,Dinheiro,1,5
5011734,Uber Comfort,2023-01-03T21:46:03,1.85,1.1,4.95,Dinheiro,5,2
9099552,Uber Comfort,2023-02-11T15:41:15,14.91,1.3,29.28,Cartão,1,4
1018881,Uber Comfort,2023-04-09T12:46:51,2.41,1.2,7.38,Cartão,3,2
3584732,UberX,2023-03-20T11:08:32,28.4,1.1,47.04,Dinheiro,1,4
4376464,Uber Select,2023-06-16T12:53:06,6.18,0.9,9.24,Dinheiro,5,3
3805737,UberX,2023-02-05T22:20:43,29.35,1.9,86.71,Cartão,5,4
3080920,Uber Moto,2023-07-12T06:30:59,25.33,1.0,43.86,Cartão,4,5
2419627,Uber Moto,2023-09-16T03:09:16,25.2,2.2,95.02,Cartão,5,5
3297238,Uber Comfort,2023-12-04T05:34:28,28.94,1.0,47.31,Cartão,5,3
7233121,Uber Flash,2023-11-21T22:44:10,7.36,0.8,11.12,Pix,,5
2661741,Uber Comfort,2023-01-07T20:28:59,12.24,2.0,41.95,Dinheiro,5,
2890055,Uber Select,2023-09-18T19:43:14,22.68,2.2,75.67,Dinheiro,5,3
3578319,UberX,2023-09-19T18:20:26,4.79,1.3,12.37,Cartão,1,1
5089773,UberX,2023-11-19T10:32:02,20.44,1.3,42.54,Pix,1,4
8396209,UberX,2023-12-08T11:36:35,25.9,1.0,41.33,Pix,4,5
6501007,Uber Flash,2023-06-27T02:51:57,8.8,1.1,15.56,Pix,5,
7814798,UberX,2023-11-11T12:30:10,1.43,1.6,7.14,Pix,2,5
7044162,Uber Select,2023-02-19T21:39:34,21.33,1.3,40.78,Pix,1,2
4375061,Uber Moto,2023-01-26T07:07:03,5.36,2.2,20.77,Cartão,2,4
2225253,Uber Select,2023-09-24T05:22:45,19.76,2.0,60.27,Dinheiro,1,3
8977943,Uber Flash,2023-08-26T21:43:05,25.72,2.1,81.68,Dinheiro,5,5
3613102,UberX,2023-12-29T00:11:29,19.62,1.0,29.54,Pix,3,4
2903942,Uber Comfort,2023-05-20T13:22:17,26.63,1.6,61.49,Dinheiro,1,
1512161,Uber Flash,2023-07-22T15:39:31,5.28,1.9,19.37,Dinheiro,2,4
5687263,Uber Select,2023-08-20T21:03:32,22.11,1.6,58.53,Cartão,5,1
3009660,Uber Moto,2023-08-25T22:39:36,4.35,1.0,9.1,Pix,3,3
5590812,Uber Moto,2023-08-01T06:02:05,2.87,1.0,6.37,Dinheiro,4,2
4184902,Uber Comfort,2023-11-01T03:39:15,5.06,0.9,8.63,Pix,1,3
9697987,Uber Moto,2023-12-30T19:39:44,7.62,2.1,26.04,Cartão,5,3
6188161,Uber Select,2023-08-04T09:58:07,20.53,1.9,67.41,Pix,2,1
9944557,Uber Flash,2023-10-05T03:40:39,26.54,1.0,43.76,Dinheiro,5,1
7440357,Uber Select,2023-05-24T05:09:09,9.72,0.9,16.3,Cartão,1,5
3449737,Uber Moto,2023-05-09T19:39:00,16.49,2.2,55.2,Dinheiro,,4
7906775,Uber Moto,2023-11-19T17:10:24,25.57,2.2,92.29,Cartão,4,2
9714988,Uber Flash,2023-06-14T23:36:23,22.42,0.9,29.88,Cartão,3,2
8010421,Uber Select,2023-09-22T18:13:28,6.44,1.9,23.27,Dinheiro,3,2
1434603,Uber Comfort,2023-07-17T23:39:14,13.01,1.2,26.94,Dinheiro,3,2
9118577,Uber Comfort,2023-12-08T23:09:31,15.46,1.0,26.12,Cartão,1,
3280435,Uber Flash,2023-06-01T14:25:06,17.11,0.8,20.11,Cartão,2,
2859600,Uber Comfort,2023-05-20T11:15:21,19.22,1.4,46.94,Dinheiro,,4
5239070,Uber Select,2023-02-11T19:43:42,5.33,1.2,12.64,Dinheiro,1,5
7062077,Uber Flash,2023-02-18T02:56:07,22.94,2.2,77.67,Pix,5,2
7331458,Uber Moto,2023-04-18T02:08:23,3.83,0.9,7.3,Pix,1,5
7070561,Uber Comfort,2023-06-29T07:35:42,21.42,2.5,92.54,Dinheiro,2,2
8113660,Uber Comfort,2023-08-03T20:07:44,21.14,1.1,37.83,Dinheiro,,4
2611575,Uber Comfort,2023-01-16T12:49:25,17.01,0.8,21.03,Pix,2,3
6623052,Uber Moto,2023-08-12T01:01:12,26.24,2.0,90.74,Pix,1,
1572021,Uber Select,2023-11-11T23:03:32,23.79,1.3,47.45,Pix,2,
9481512,UberX,2023-02-09T00:16:34,26.09,1.0,42.27,Dinheiro,,1
9283583,Uber Select,2023-06-24T11:39:11,15.18,1.7,40.86,Cartão,1,
2231634,Uber Moto,2023-07-10T09:44:24,4.32,2.5,20.7,Pix,5,1
8752320,Uber Comfort,2023-05-26T03:40:47,11.04,0.9,17.52,Dinheiro,,
4662041,Uber Flash,2023-02-16T06:44:01,19.48,1.1,32.2,Cartão,5,
2438255,Uber Flash,2023-02-21T05:56:11,3.86,1.2,8.99,Dinheiro,1,3
6860492,Uber Comfort,2023-11-29T00:37:40,26.28,0.9,37.03,Pix,3,2
9797008,Uber Flash,2023-02-13T03:57:59,25.84,0.8,35.39,Dinheiro,4,1
3606463,Uber Comfort,2023-03-25T09:50:17,17.07,1.7,51.05,Cartão,3,2
8856173,Uber Comfort,2023-11-20T23:59:09,12.92,1.2,26.2,Dinheiro,5,
5887546,Uber Flash,2023-10-03T19:04:50,29.1,2.3,95.53,Cartão,,2
2893929,Uber Comfort,2023-04-20T19:57:21,20.89,2.4,82.02,Dinheiro,3,1
6652273,Uber Moto,2023-04-21T04:22:53,16.78,1.2,30.2,Cartão,1,
2050585,Uber Comfort,2023-07-11T13:16:53,12.89,1.0,21.31,Pix,2,4
6192412,Uber Flash,2023-01-20T03:24:05,18.75,1.1,30.13,Cartão,4,3
6551286,Uber Moto,2023-05-31T00:46:34,27.53,1.0,45.22,Cartão,2,
5455668,Uber Flash,2023-07-15T16:24:12,1.65,1.4,6.66,Pix,4,4
2155833,Uber Moto,2023-02-25T03:42:46,4.45,2.1,19.49,Cartão,2,4
